source_project,source_dataset,source_label,source_path,reason,mapped_unified_label,mapping_decision,note
devraj,pacific_train,Seborrh_Keratoses,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Seborrh_Keratoses,not_included_by_synonym_map,seborrheic_dermatitis,exclude,Different condition from seborrheic dermatitis.
devraj,pacific_train,SkinCancer,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/SkinCancer,not_included_by_synonym_map,melanoma,exclude,"Too broad; can mix melanoma, BCC, SCC, and other cancers."
devraj,pacific_train,Sun_Sunlight_Damage,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Sun_Sunlight_Damage,not_included_by_synonym_map,,unmapped,
devraj,pacific_train,Tinea,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Tinea,protected_original_8_devraj_source_skipped,tinea_corporis,review_include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,pacific_train,Unknown_Normal,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Unknown_Normal,not_included_by_synonym_map,,unmapped,
devraj,pacific_train,Vascular_Tumors,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vascular_Tumors,not_included_by_synonym_map,,unmapped,
devraj,pacific_train,Vasculitis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vasculitis,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Actinic_Keratosis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Actinic_Keratosis,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Benign_tumors,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Benign_tumors,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Bullous,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Bullous,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Eczema,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Eczema,not_included_by_synonym_map,atopic_dermatitis,exclude,Too broad; not automatically mapped to atopic dermatitis.
devraj,pacific_test,Infestations_Bites,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Infestations_Bites,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Lichen,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Lichen,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Moles,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Moles,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Psoriasis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Psoriasis,protected_original_8_devraj_source_skipped,plaque_psoriasis,review_include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,pacific_test,Rosacea,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Rosacea,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Seborrh_Keratoses,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Seborrh_Keratoses,not_included_by_synonym_map,seborrheic_dermatitis,exclude,Different condition from seborrheic dermatitis.
devraj,pacific_test,SkinCancer,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/SkinCancer,not_included_by_synonym_map,melanoma,exclude,"Too broad; can mix melanoma, BCC, SCC, and other cancers."
devraj,pacific_test,Sun_Sunlight_Damage,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Sun_Sunlight_Damage,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Tinea,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Tinea,protected_original_8_devraj_source_skipped,tinea_corporis,review_include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,pacific_test,Unknown_Normal,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Unknown_Normal,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Vascular_Tumors,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Vascular_Tumors,not_included_by_synonym_map,,unmapped,
devraj,pacific_test,Vasculitis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Vasculitis,not_included_by_synonym_map,,unmapped,
devraj,riya_train,Actinic keratosis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Actinic keratosis,not_included_by_synonym_map,,unmapped,
devraj,riya_train,Atopic Dermatitis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Atopic Dermatitis,protected_original_8_devraj_source_skipped,atopic_dermatitis,include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,riya_train,Benign keratosis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Benign keratosis,not_included_by_synonym_map,,unmapped,
devraj,riya_train,Dermatofibroma,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Dermatofibroma,not_included_by_synonym_map,,unmapped,
devraj,riya_train,Melanocytic nevus,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Melanocytic nevus,not_included_by_synonym_map,melanoma,exclude,Benign nevus; not melanoma.
devraj,riya_train,Melanoma,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Melanoma,protected_original_8_devraj_source_skipped,melanoma,include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,riya_train,Tinea Ringworm Candidiasis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Tinea Ringworm Candidiasis,not_included_by_synonym_map,tinea_corporis,exclude,Mixed tinea/candidiasis label; not used for new automatic mapping.
devraj,riya_train,Vascular lesion,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Vascular lesion,not_included_by_synonym_map,,unmapped,
devraj,riya_val,Actinic keratosis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Actinic keratosis,not_included_by_synonym_map,,unmapped,
devraj,riya_val,Atopic Dermatitis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Atopic Dermatitis,protected_original_8_devraj_source_skipped,atopic_dermatitis,include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,riya_val,Benign keratosis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Benign keratosis,not_included_by_synonym_map,,unmapped,
devraj,riya_val,Dermatofibroma,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Dermatofibroma,not_included_by_synonym_map,,unmapped,
devraj,riya_val,Melanocytic nevus,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Melanocytic nevus,not_included_by_synonym_map,melanoma,exclude,Benign nevus; not melanoma.
devraj,riya_val,Melanoma,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Melanoma,protected_original_8_devraj_source_skipped,melanoma,include,Original 8 Devraj classes are kept only from selected_900plus_final.
devraj,riya_val,Tinea Ringworm Candidiasis,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Tinea Ringworm Candidiasis,not_included_by_synonym_map,tinea_corporis,exclude,Mixed tinea/candidiasis label; not used for new automatic mapping.
devraj,riya_val,Vascular lesion,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/val/Vascular lesion,not_included_by_synonym_map,,unmapped,
dermassist,BCN20000,Melanoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053454.jpg,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,BCN20000,Melanoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053456.jpg,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,BCN20000,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053457.jpg,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,BCN20000,Melanoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053460.jpg,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,BCN20000,Basal Cell Carcinoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053463.jpg,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,BCN20000,Melanoma,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/images/ISIC_0053465.jpg,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_46_881_939.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_684_1302_588.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_778_1471_835.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_117_179_983.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_967_1827_247.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_636_1204_521.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_38_54_234.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_741_1401_619.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_380_1540_959.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_759_1538_566.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_821_1547_77.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_875_1668_588.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_106_159_325.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_435_854_68.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_42_58_13.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_302_651_529.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_134_201_587.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_79_120_532.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_724_1369_896.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_944_1795_371.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_394_1562_579.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_265_406_276.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_682_1292_986.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_805_1517_154.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_680_1289_182.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_53_1370_245.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_183_283_495.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_479_919_97.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_867_1650_901.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_620_1176_980.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_814_1532_545.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_920_1747_19.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_838_1585_282.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_288_441_312.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_692_1308_364.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_241_367_89.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_882_1677_789.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
